number,Filename,category,class,duration,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
623,CAMERA 4_OZ/good_cropped_png/OZ_Cropped316.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
624,CAMERA 4_OZ/good_cropped_png/OZ_Cropped317.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
625,CAMERA 4_OZ/good_cropped_png/OZ_Cropped318.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
626,CAMERA 4_OZ/good_cropped_png/OZ_Cropped319.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
627,CAMERA 4_OZ/good_cropped_png/OZ_Cropped32.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
628,CAMERA 4_OZ/good_cropped_png/OZ_Cropped320.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
629,CAMERA 4_OZ/good_cropped_png/OZ_Cropped321.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
630,CAMERA 4_OZ/good_cropped_png/OZ_Cropped322.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
631,CAMERA 4_OZ/good_cropped_png/OZ_Cropped323.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
632,CAMERA 4_OZ/good_cropped_png/OZ_Cropped324.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
633,CAMERA 4_OZ/good_cropped_png/OZ_Cropped325.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
634,CAMERA 4_OZ/good_cropped_png/OZ_Cropped326.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
635,CAMERA 4_OZ/good_cropped_png/OZ_Cropped327.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
636,CAMERA 4_OZ/good_cropped_png/OZ_Cropped328.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
637,CAMERA 4_OZ/good_cropped_png/OZ_Cropped329.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
638,CAMERA 4_OZ/good_cropped_png/OZ_Cropped33.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
639,CAMERA 4_OZ/good_cropped_png/OZ_Cropped330.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
640,CAMERA 4_OZ/good_cropped_png/OZ_Cropped331.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
641,CAMERA 4_OZ/good_cropped_png/OZ_Cropped332.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
642,CAMERA 4_OZ/good_cropped_png/OZ_Cropped333.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
643,CAMERA 4_OZ/good_cropped_png/OZ_Cropped334.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
644,CAMERA 4_OZ/good_cropped_png/OZ_Cropped335.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
645,CAMERA 4_OZ/good_cropped_png/OZ_Cropped336.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
646,CAMERA 4_OZ/good_cropped_png/OZ_Cropped337.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
647,CAMERA 4_OZ/good_cropped_png/OZ_Cropped338.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
648,CAMERA 4_OZ/good_cropped_png/OZ_Cropped339.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
649,CAMERA 4_OZ/good_cropped_png/OZ_Cropped34.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
650,CAMERA 4_OZ/good_cropped_png/OZ_Cropped340.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
651,CAMERA 4_OZ/good_cropped_png/OZ_Cropped341.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
652,CAMERA 4_OZ/good_cropped_png/OZ_Cropped342.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
653,CAMERA 4_OZ/good_cropped_png/OZ_Cropped343.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
654,CAMERA 4_OZ/good_cropped_png/OZ_Cropped344.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
655,CAMERA 4_OZ/good_cropped_png/OZ_Cropped345.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
656,CAMERA 4_OZ/good_cropped_png/OZ_Cropped346.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
657,CAMERA 4_OZ/good_cropped_png/OZ_Cropped347.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
658,CAMERA 4_OZ/good_cropped_png/OZ_Cropped348.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
659,CAMERA 4_OZ/good_cropped_png/OZ_Cropped349.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
660,CAMERA 4_OZ/good_cropped_png/OZ_Cropped35.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
661,CAMERA 4_OZ/good_cropped_png/OZ_Cropped350.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
662,CAMERA 4_OZ/good_cropped_png/OZ_Cropped351.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
663,CAMERA 4_OZ/good_cropped_png/OZ_Cropped352.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
664,CAMERA 4_OZ/good_cropped_png/OZ_Cropped353.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
665,CAMERA 4_OZ/good_cropped_png/OZ_Cropped354.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
666,CAMERA 4_OZ/good_cropped_png/OZ_Cropped355.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
667,CAMERA 4_OZ/good_cropped_png/OZ_Cropped356.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
668,CAMERA 4_OZ/good_cropped_png/OZ_Cropped357.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
669,CAMERA 4_OZ/good_cropped_png/OZ_Cropped358.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
670,CAMERA 4_OZ/good_cropped_png/OZ_Cropped359.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
671,CAMERA 4_OZ/good_cropped_png/OZ_Cropped36.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
672,CAMERA 4_OZ/good_cropped_png/OZ_Cropped360.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
673,CAMERA 4_OZ/good_cropped_png/OZ_Cropped361.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
674,CAMERA 4_OZ/good_cropped_png/OZ_Cropped362.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
675,CAMERA 4_OZ/good_cropped_png/OZ_Cropped363.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
676,CAMERA 4_OZ/good_cropped_png/OZ_Cropped364.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
677,CAMERA 4_OZ/good_cropped_png/OZ_Cropped365.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
678,CAMERA 4_OZ/good_cropped_png/OZ_Cropped366.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
679,CAMERA 4_OZ/good_cropped_png/OZ_Cropped367.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
680,CAMERA 4_OZ/good_cropped_png/OZ_Cropped368.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
681,CAMERA 4_OZ/good_cropped_png/OZ_Cropped369.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
682,CAMERA 4_OZ/good_cropped_png/OZ_Cropped37.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
683,CAMERA 4_OZ/good_cropped_png/OZ_Cropped370.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
684,CAMERA 4_OZ/good_cropped_png/OZ_Cropped371.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
685,CAMERA 4_OZ/good_cropped_png/OZ_Cropped372.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
686,CAMERA 4_OZ/good_cropped_png/OZ_Cropped373.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
687,CAMERA 4_OZ/good_cropped_png/OZ_Cropped374.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
688,CAMERA 4_OZ/good_cropped_png/OZ_Cropped375.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
689,CAMERA 4_OZ/good_cropped_png/OZ_Cropped376.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
690,CAMERA 4_OZ/good_cropped_png/OZ_Cropped377.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
691,CAMERA 4_OZ/good_cropped_png/OZ_Cropped378.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
692,CAMERA 4_OZ/good_cropped_png/OZ_Cropped379.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
693,CAMERA 4_OZ/good_cropped_png/OZ_Cropped38.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
694,CAMERA 4_OZ/good_cropped_png/OZ_Cropped380.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
695,CAMERA 4_OZ/good_cropped_png/OZ_Cropped381.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
696,CAMERA 4_OZ/good_cropped_png/OZ_Cropped382.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
697,CAMERA 4_OZ/good_cropped_png/OZ_Cropped383.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
698,CAMERA 4_OZ/good_cropped_png/OZ_Cropped384.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
699,CAMERA 4_OZ/good_cropped_png/OZ_Cropped385.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
700,CAMERA 4_OZ/good_cropped_png/OZ_Cropped386.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
701,CAMERA 4_OZ/good_cropped_png/OZ_Cropped387.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
702,CAMERA 4_OZ/good_cropped_png/OZ_Cropped388.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
703,CAMERA 4_OZ/good_cropped_png/OZ_Cropped389.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
704,CAMERA 4_OZ/good_cropped_png/OZ_Cropped39.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
705,CAMERA 4_OZ/good_cropped_png/OZ_Cropped390.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
706,CAMERA 4_OZ/good_cropped_png/OZ_Cropped391.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
707,CAMERA 4_OZ/good_cropped_png/OZ_Cropped392.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
708,CAMERA 4_OZ/good_cropped_png/OZ_Cropped393.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
709,CAMERA 4_OZ/good_cropped_png/OZ_Cropped394.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
710,CAMERA 4_OZ/good_cropped_png/OZ_Cropped395.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
711,CAMERA 4_OZ/good_cropped_png/OZ_Cropped396.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
712,CAMERA 4_OZ/good_cropped_png/OZ_Cropped397.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
713,CAMERA 4_OZ/good_cropped_png/OZ_Cropped398.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
714,CAMERA 4_OZ/good_cropped_png/OZ_Cropped399.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
715,CAMERA 4_OZ/good_cropped_png/OZ_Cropped4.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
716,CAMERA 4_OZ/good_cropped_png/OZ_Cropped40.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
717,CAMERA 4_OZ/good_cropped_png/OZ_Cropped400.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
718,CAMERA 4_OZ/good_cropped_png/OZ_Cropped401.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
719,CAMERA 4_OZ/good_cropped_png/OZ_Cropped402.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
720,CAMERA 4_OZ/good_cropped_png/OZ_Cropped403.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
721,CAMERA 4_OZ/good_cropped_png/OZ_Cropped404.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
722,CAMERA 4_OZ/good_cropped_png/OZ_Cropped405.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
723,CAMERA 4_OZ/good_cropped_png/OZ_Cropped406.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
724,CAMERA 4_OZ/good_cropped_png/OZ_Cropped407.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
725,CAMERA 4_OZ/good_cropped_png/OZ_Cropped408.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
726,CAMERA 4_OZ/good_cropped_png/OZ_Cropped409.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
727,CAMERA 4_OZ/good_cropped_png/OZ_Cropped41.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
728,CAMERA 4_OZ/good_cropped_png/OZ_Cropped410.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
729,CAMERA 4_OZ/good_cropped_png/OZ_Cropped411.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
730,CAMERA 4_OZ/good_cropped_png/OZ_Cropped412.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
731,CAMERA 4_OZ/good_cropped_png/OZ_Cropped413.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
732,CAMERA 4_OZ/good_cropped_png/OZ_Cropped414.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
733,CAMERA 4_OZ/good_cropped_png/OZ_Cropped415.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
734,CAMERA 4_OZ/good_cropped_png/OZ_Cropped416.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
735,CAMERA 4_OZ/good_cropped_png/OZ_Cropped417.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
736,CAMERA 4_OZ/good_cropped_png/OZ_Cropped418.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
737,CAMERA 4_OZ/good_cropped_png/OZ_Cropped419.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
738,CAMERA 4_OZ/good_cropped_png/OZ_Cropped42.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
739,CAMERA 4_OZ/good_cropped_png/OZ_Cropped420.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
740,CAMERA 4_OZ/good_cropped_png/OZ_Cropped421.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
741,CAMERA 4_OZ/good_cropped_png/OZ_Cropped422.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
742,CAMERA 4_OZ/good_cropped_png/OZ_Cropped423.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
743,CAMERA 4_OZ/good_cropped_png/OZ_Cropped424.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
744,CAMERA 4_OZ/good_cropped_png/OZ_Cropped425.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
745,CAMERA 4_OZ/good_cropped_png/OZ_Cropped426.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
746,CAMERA 4_OZ/good_cropped_png/OZ_Cropped427.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
747,CAMERA 4_OZ/good_cropped_png/OZ_Cropped428.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
748,CAMERA 4_OZ/good_cropped_png/OZ_Cropped429.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
749,CAMERA 4_OZ/good_cropped_png/OZ_Cropped43.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
750,CAMERA 4_OZ/good_cropped_png/OZ_Cropped430.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
751,CAMERA 4_OZ/good_cropped_png/OZ_Cropped431.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
752,CAMERA 4_OZ/good_cropped_png/OZ_Cropped432.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
753,CAMERA 4_OZ/good_cropped_png/OZ_Cropped433.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
754,CAMERA 4_OZ/good_cropped_png/OZ_Cropped434.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
755,CAMERA 4_OZ/good_cropped_png/OZ_Cropped435.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
756,CAMERA 4_OZ/good_cropped_png/OZ_Cropped436.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
757,CAMERA 4_OZ/good_cropped_png/OZ_Cropped437.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
758,CAMERA 4_OZ/good_cropped_png/OZ_Cropped438.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
759,CAMERA 4_OZ/good_cropped_png/OZ_Cropped439.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
760,CAMERA 4_OZ/good_cropped_png/OZ_Cropped44.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
761,CAMERA 4_OZ/good_cropped_png/OZ_Cropped440.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
762,CAMERA 4_OZ/good_cropped_png/OZ_Cropped441.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
763,CAMERA 4_OZ/good_cropped_png/OZ_Cropped442.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
764,CAMERA 4_OZ/good_cropped_png/OZ_Cropped443.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
765,CAMERA 4_OZ/good_cropped_png/OZ_Cropped444.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
766,CAMERA 4_OZ/good_cropped_png/OZ_Cropped445.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
767,CAMERA 4_OZ/good_cropped_png/OZ_Cropped446.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
768,CAMERA 4_OZ/good_cropped_png/OZ_Cropped447.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
769,CAMERA 4_OZ/good_cropped_png/OZ_Cropped448.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
770,CAMERA 4_OZ/good_cropped_png/OZ_Cropped449.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
771,CAMERA 4_OZ/good_cropped_png/OZ_Cropped45.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
772,CAMERA 4_OZ/good_cropped_png/OZ_Cropped450.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
773,CAMERA 4_OZ/good_cropped_png/OZ_Cropped451.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
774,CAMERA 4_OZ/good_cropped_png/OZ_Cropped452.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
775,CAMERA 4_OZ/good_cropped_png/OZ_Cropped453.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
776,CAMERA 4_OZ/good_cropped_png/OZ_Cropped454.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
777,CAMERA 4_OZ/good_cropped_png/OZ_Cropped455.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
778,CAMERA 4_OZ/good_cropped_png/OZ_Cropped456.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
779,CAMERA 4_OZ/good_cropped_png/OZ_Cropped457.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
780,CAMERA 4_OZ/good_cropped_png/OZ_Cropped458.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
781,CAMERA 4_OZ/good_cropped_png/OZ_Cropped459.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
782,CAMERA 4_OZ/good_cropped_png/OZ_Cropped46.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
783,CAMERA 4_OZ/good_cropped_png/OZ_Cropped460.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
784,CAMERA 4_OZ/good_cropped_png/OZ_Cropped461.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
785,CAMERA 4_OZ/good_cropped_png/OZ_Cropped462.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
786,CAMERA 4_OZ/good_cropped_png/OZ_Cropped463.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
787,CAMERA 4_OZ/good_cropped_png/OZ_Cropped464.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
788,CAMERA 4_OZ/good_cropped_png/OZ_Cropped465.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
789,CAMERA 4_OZ/good_cropped_png/OZ_Cropped466.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
790,CAMERA 4_OZ/good_cropped_png/OZ_Cropped467.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
791,CAMERA 4_OZ/good_cropped_png/OZ_Cropped468.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
792,CAMERA 4_OZ/good_cropped_png/OZ_Cropped469.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
793,CAMERA 4_OZ/good_cropped_png/OZ_Cropped47.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
794,CAMERA 4_OZ/good_cropped_png/OZ_Cropped470.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
795,CAMERA 4_OZ/good_cropped_png/OZ_Cropped471.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
796,CAMERA 4_OZ/good_cropped_png/OZ_Cropped472.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
797,CAMERA 4_OZ/good_cropped_png/OZ_Cropped473.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
798,CAMERA 4_OZ/good_cropped_png/OZ_Cropped474.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
799,CAMERA 4_OZ/good_cropped_png/OZ_Cropped475.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
800,CAMERA 4_OZ/good_cropped_png/OZ_Cropped476.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
801,CAMERA 4_OZ/good_cropped_png/OZ_Cropped477.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
802,CAMERA 4_OZ/good_cropped_png/OZ_Cropped478.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
803,CAMERA 4_OZ/good_cropped_png/OZ_Cropped479.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
804,CAMERA 4_OZ/good_cropped_png/OZ_Cropped48.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
805,CAMERA 4_OZ/good_cropped_png/OZ_Cropped480.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
806,CAMERA 4_OZ/good_cropped_png/OZ_Cropped481.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
807,CAMERA 4_OZ/good_cropped_png/OZ_Cropped482.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
808,CAMERA 4_OZ/good_cropped_png/OZ_Cropped483.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
809,CAMERA 4_OZ/good_cropped_png/OZ_Cropped484.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
810,CAMERA 4_OZ/good_cropped_png/OZ_Cropped485.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
811,CAMERA 4_OZ/good_cropped_png/OZ_Cropped486.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
812,CAMERA 4_OZ/good_cropped_png/OZ_Cropped487.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
813,CAMERA 4_OZ/good_cropped_png/OZ_Cropped488.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
814,CAMERA 4_OZ/good_cropped_png/OZ_Cropped489.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
815,CAMERA 4_OZ/good_cropped_png/OZ_Cropped49.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
816,CAMERA 4_OZ/good_cropped_png/OZ_Cropped490.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
817,CAMERA 4_OZ/good_cropped_png/OZ_Cropped491.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
818,CAMERA 4_OZ/good_cropped_png/OZ_Cropped492.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
819,CAMERA 4_OZ/good_cropped_png/OZ_Cropped493.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
820,CAMERA 4_OZ/good_cropped_png/OZ_Cropped494.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
821,CAMERA 4_OZ/good_cropped_png/OZ_Cropped495.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
822,CAMERA 4_OZ/good_cropped_png/OZ_Cropped496.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
823,CAMERA 4_OZ/good_cropped_png/OZ_Cropped497.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
824,CAMERA 4_OZ/good_cropped_png/OZ_Cropped498.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
825,CAMERA 4_OZ/good_cropped_png/OZ_Cropped499.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
826,CAMERA 4_OZ/good_cropped_png/OZ_Cropped5.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
827,CAMERA 4_OZ/good_cropped_png/OZ_Cropped50.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
828,CAMERA 4_OZ/good_cropped_png/OZ_Cropped500.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
829,CAMERA 4_OZ/good_cropped_png/OZ_Cropped501.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
830,CAMERA 4_OZ/good_cropped_png/OZ_Cropped502.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
831,CAMERA 4_OZ/good_cropped_png/OZ_Cropped503.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
832,CAMERA 4_OZ/good_cropped_png/OZ_Cropped504.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
