number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,Histogram 220,Histogram 221,Histogram 222,Histogram 223,Histogram 224,Histogram 225,Histogram 226,Histogram 227,Histogram 228,Histogram 229,Histogram 230,Histogram 231,Histogram 232,Histogram 233,Histogram 234,Histogram 235,Histogram 236,Histogram 237,Histogram 238,Histogram 239,Histogram 240,Histogram 241,Histogram 242,Histogram 243,Histogram 244,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
1129,CAMERA 4_OZ/good/Reject20230723154505196145.jpg,good,0,0.046999999998661224,3.2070857282618253,4.804792012170799,3.837126715092182,4.7273143713830725,0.09014689547658658,0.08608399110519076,0.08930209072397828,0.08600276164052961,0.4904505111006402,0.4332147125956773,0.472448894059925,0.4335079583515832,101.22945089885243,256.13054448453056,185.2354880524063,247.65943202338676,0.9928540567272547,0.9818954883840845,0.9869442242908497,0.9824942664574497,1316.0,1206.0,1295.0,1393.0,1837.0,2101.0,2245.0,2051.0,2005.0,2436.0,2831.0,2911.0,3137.0,3266.0,2690.0,2475.0,3175.0,3770.0,3801.0,4003.0,3593.0,2626.0,2849.0,6179.0,7745.0,5615.0,8422.0,10130.0,15313.0,17087.0,1627.0,913.0,371.0,111.0,47.0
1130,CAMERA 4_OZ/good/Reject20230723154514286080.jpg,good,0,0.062000000001717126,3.2221303656593903,4.749520480328939,3.7821018905757686,4.713231313431539,0.09311555133369363,0.08887166196931114,0.09236639811201208,0.08894489667854592,0.4933748848676079,0.43696702715581454,0.47639918190575836,0.43703150583655276,107.13941543352232,253.81345888628576,179.96996111230257,248.7631013593533,0.9925834741727837,0.9824112996602028,0.98756271723358,0.9827612780480283,1372.0,1271.0,1266.0,1540.0,1857.0,2002.0,2184.0,1918.0,2002.0,2269.0,2552.0,2752.0,3006.0,3007.0,2517.0,2444.0,2965.0,3588.0,3697.0,3820.0,3565.0,2901.0,2968.0,6361.0,8040.0,5600.0,8330.0,8840.0,16596.0,19252.0,1566.0,844.0,370.0,129.0,58.0
1131,CAMERA 4_OZ/good/Reject20230723154523171287.jpg,good,0,0.046999999998661224,3.153696954873008,4.770989243572349,3.82842223689618,4.727914536489736,0.10339757473200367,0.09922945044096526,0.10248413706102939,0.09934269380342714,0.5029608368395874,0.44541850216535267,0.48448206524437626,0.4459350201391038,103.21408095877611,259.4187707149304,188.11049233249514,252.6825273565536,0.993032981445644,0.9824602575625788,0.9873112266586591,0.9829157063844747,1308.0,1233.0,1215.0,1418.0,1676.0,2227.0,2281.0,1907.0,1756.0,2089.0,2636.0,2922.0,3192.0,3356.0,2713.0,2472.0,3213.0,3868.0,3864.0,3866.0,3441.0,2609.0,3021.0,6453.0,7310.0,5144.0,8548.0,9595.0,14958.0,18069.0,1384.0,818.0,359.0,110.0,36.0
1132,CAMERA 4_OZ/good/Reject20230723154532195524.jpg,good,0,0.0470000000022992,3.154430720312665,4.7214621491798185,3.7535329077696056,4.6659676988698635,0.09165179364166547,0.08750832316472178,0.0909430778622668,0.08758582618398493,0.49525662510029433,0.43791080351829237,0.4784749489103028,0.4387268684351246,104.94650116178424,264.06951136766344,189.42488566044972,254.70089485846614,0.9928814593067573,0.9820628679163022,0.9871663899546691,0.98269923866163,1459.0,1321.0,1392.0,1706.0,2009.0,2310.0,2207.0,1956.0,1756.0,2353.0,2833.0,2929.0,3223.0,3065.0,2607.0,2322.0,3167.0,3767.0,3762.0,3608.0,3332.0,2483.0,2774.0,6272.0,8111.0,5549.0,8684.0,9617.0,15243.0,17701.0,1508.0,740.0,340.0,117.0,36.0
1133,CAMERA 4_OZ/good/Reject20230723154540887124.jpg,good,0,0.046999999998661224,3.198534915005123,4.840711281390143,3.887727150438334,4.771910313287078,0.09132574440939256,0.08760085698990444,0.0908027619909954,0.08758753621022967,0.4928257140422477,0.4356211305238323,0.47327756465835824,0.43530992472998087,101.81107252047396,254.57438985260342,182.195526695497,244.32068903858178,0.9928206119798672,0.9820189332260909,0.9871677385706596,0.9827431713520243,1484.0,1400.0,1353.0,1601.0,1996.0,2332.0,2339.0,1861.0,1882.0,2422.0,3046.0,3261.0,3342.0,3129.0,2598.0,2413.0,3182.0,3628.0,3764.0,3589.0,3300.0,2441.0,2754.0,6084.0,7869.0,5304.0,8552.0,9420.0,14422.0,17621.0,1791.0,896.0,355.0,131.0,61.0
1134,CAMERA 4_OZ/good/Reject20230723154549713589.jpg,good,0,0.0459999999984575,3.214780481838911,4.7125723566409645,3.7664196443851425,4.660620105286908,0.08999635598395786,0.08609016074797543,0.08934519944447096,0.08604924954410142,0.4884317871413454,0.43257131390403053,0.4715644151634916,0.4322310586992315,103.90318454199762,254.57137922845166,182.64999143979205,246.01360292590888,0.9927427290801114,0.9822023950249632,0.9872650559570604,0.9828006866418899,1312.0,1209.0,1368.0,1532.0,1749.0,2052.0,2098.0,1929.0,1812.0,2230.0,2879.0,3083.0,3201.0,3026.0,2523.0,2411.0,3248.0,4080.0,4024.0,4013.0,3422.0,2691.0,3178.0,6496.0,8225.0,5677.0,8911.0,9323.0,14246.0,17330.0,1835.0,828.0,287.0,114.0,38.0
1135,CAMERA 4_OZ/good/Reject20230723154558321811.jpg,good,0,0.046999999998661224,3.2324397700864567,4.874305829441317,3.9249468046071443,4.839716722070493,0.09285021668954273,0.08870533983716698,0.09205475506543402,0.08871273284023717,0.49028507128806126,0.4327725203718486,0.47180655200794813,0.4337360082327674,107.55240552768954,267.4406706171926,194.94870985884705,262.5722586540619,0.9923602234078854,0.9809737886810967,0.9861715303148548,0.9813201362825388,1455.0,1302.0,1290.0,1630.0,1956.0,2202.0,2274.0,1853.0,1851.0,2336.0,2739.0,3027.0,3291.0,3296.0,2548.0,2414.0,2987.0,3813.0,3828.0,3763.0,3527.0,2588.0,2698.0,5833.0,7589.0,5169.0,8515.0,9176.0,16280.0,17738.0,1468.0,840.0,345.0,114.0,50.0
1136,CAMERA 4_OZ/good/Reject20230723154606993801.jpg,good,0,0.046999999998661224,3.1524006359296752,4.671023783686632,3.743079707485897,4.616308323188477,0.09190296754426615,0.08775539624612103,0.09137071011146602,0.08793131427556344,0.493602791417773,0.4357406771928062,0.47373134604603706,0.4362991534300056,97.51273327625337,244.3947420637768,176.04806662261237,234.0111410241419,0.9930321749127932,0.9825218947218314,0.9874467230253006,0.983264487097611,1421.0,1252.0,1344.0,1524.0,1975.0,2203.0,2239.0,2012.0,1849.0,2338.0,2903.0,3074.0,3212.0,2940.0,2579.0,2477.0,3251.0,3865.0,3817.0,3790.0,3463.0,2552.0,2767.0,6032.0,8326.0,5355.0,8284.0,8764.0,15631.0,19920.0,1604.0,824.0,291.0,110.0,44.0
1137,CAMERA 4_OZ/good/Reject20230723154615581730.jpg,good,0,0.062000000001717126,3.207376788552869,4.767040402135948,3.7932839288765345,4.703065251421018,0.09248207931112767,0.0883004351684295,0.09172476264578082,0.08830601611840486,0.49435555270282855,0.435628669311042,0.47362290826919384,0.43677875866178756,104.85271370917422,249.05914688371914,174.7496808276189,241.4250908209471,0.9926458391221072,0.9825050315282383,0.9877596898290425,0.9830412799326833,1315.0,1288.0,1313.0,1545.0,1807.0,2068.0,2116.0,1940.0,1886.0,2239.0,2676.0,2930.0,3033.0,2936.0,2409.0,2389.0,3025.0,3675.0,3844.0,3958.0,3486.0,2706.0,3033.0,6496.0,8009.0,5014.0,8270.0,8989.0,15306.0,20385.0,2326.0,863.0,335.0,117.0,46.0
1138,CAMERA 4_OZ/good/Reject20230723154624548396.jpg,good,0,0.046999999998661224,3.1968227956459425,4.81263825232014,3.8494656003124255,4.7740611090569685,0.09438989401119607,0.09009445737655314,0.0933534727286042,0.0901157412539934,0.4956331688250374,0.43673428074391796,0.47591912879701953,0.4374090427354996,104.53662467896648,258.2459550097133,186.8857069483868,254.10686368417686,0.9927290393152899,0.9820101980625633,0.987017244939717,0.9822985333944491,1299.0,1219.0,1287.0,1461.0,1716.0,1931.0,2012.0,1915.0,1965.0,2332.0,2793.0,2957.0,3186.0,3036.0,2314.0,2197.0,3112.0,3658.0,3720.0,3885.0,3514.0,2779.0,3173.0,6058.0,7936.0,5408.0,8215.0,8749.0,15478.0,20939.0,2198.0,886.0,367.0,150.0,58.0
1139,CAMERA 4_OZ/good/Reject20230723154633452608.jpg,good,0,0.06300000000192085,3.1760768007823024,4.830922466018095,3.874202069116678,4.761974518705222,0.08964510360185386,0.08544169558150186,0.08862538293414797,0.08556755114645423,0.49466394504533506,0.43528924769745253,0.47439519590660295,0.43559742514638283,99.14119848354203,256.40967515150066,185.4642722625463,245.43809358171097,0.9931051919731658,0.9821406911021248,0.9871180261908321,0.982904877805456,1505.0,1367.0,1334.0,1573.0,2038.0,2432.0,2137.0,1973.0,1982.0,2355.0,2749.0,3226.0,3429.0,3141.0,2434.0,2418.0,3207.0,3760.0,3927.0,3847.0,3502.0,2601.0,2856.0,5968.0,7310.0,5637.0,8781.0,9601.0,14771.0,17239.0,1818.0,924.0,369.0,119.0,53.0
1140,CAMERA 4_OZ/good/Reject20230723154659622567.jpg,good,0,0.046999999998661224,3.105495903142563,4.663914889239833,3.706175557022386,4.602825430343692,0.10490271743348233,0.10069666574423598,0.10394955077239812,0.10077750853503552,0.508807267417213,0.45075135065457084,0.49061036104476285,0.4515629676963716,101.60944600708221,252.76382155748928,181.3067967813416,246.0859975356936,0.9933515651103565,0.9834342880496119,0.988144528638328,0.9838719413044121,1312.0,1309.0,1293.0,1550.0,1894.0,2146.0,2192.0,2043.0,1893.0,2253.0,2678.0,3078.0,3241.0,2964.0,2370.0,2406.0,3371.0,3859.0,3844.0,3667.0,3335.0,2588.0,2894.0,6399.0,7444.0,5475.0,8687.0,8992.0,14869.0,19204.0,1672.0,574.0,192.0,88.0,37.0
1141,CAMERA 4_OZ/good/Reject20230723154708066519.jpg,good,0,0.062000000001717126,3.202088785617824,4.787154506995888,3.8291364003221973,4.739498947874657,0.10118699426057884,0.09714743178740194,0.10048115138451116,0.09718750198942606,0.49862945520316654,0.4425365698754908,0.48068421386900306,0.44353859745858115,104.51583221229255,253.213149250084,180.8389047863328,246.20035470987102,0.9927755352191124,0.9824662633683453,0.9875121525153819,0.9829518641078189,1366.0,1203.0,1239.0,1427.0,1787.0,2154.0,2174.0,1976.0,1774.0,2236.0,2670.0,2935.0,3155.0,3055.0,2558.0,2234.0,2928.0,3732.0,3929.0,3561.0,3458.0,2610.0,2819.0,6549.0,7620.0,4928.0,8548.0,8593.0,16470.0,18692.0,1348.0,805.0,335.0,115.0,46.0
1142,CAMERA 4_OZ/good/Reject20230723154716830841.jpg,good,0,0.06299999999828287,3.18245566833762,4.824967358368089,3.869141781005528,4.767042851789542,0.1009147584990504,0.0970013034190279,0.10026595994127942,0.09708886744169175,0.4996423816813102,0.4427965714152951,0.48148574963104657,0.44401982768519077,105.85999510821948,259.62240796044887,185.88269621148072,252.02821265936927,0.9927768493390539,0.9822554836310826,0.9873262301917106,0.9827745271292384,1460.0,1287.0,1380.0,1570.0,1917.0,2130.0,2182.0,1999.0,1975.0,2410.0,2817.0,2901.0,3210.0,2940.0,2400.0,2325.0,3220.0,3761.0,3492.0,3676.0,3555.0,2706.0,3096.0,6027.0,7283.0,5186.0,8745.0,9424.0,14757.0,18164.0,1810.0,828.0,329.0,109.0,51.0
1143,CAMERA 4_OZ/good/Reject20230723154743194310.jpg,good,0,0.0459999999984575,3.207900207899815,4.752193052293567,3.7776530437541074,4.711788467522184,0.09727541285198325,0.09297596329389095,0.09649888628575679,0.09323273056442677,0.4983170443664496,0.44213169806166486,0.48116606628132547,0.4424181436609651,105.48019567077371,252.445437642891,179.0246802161745,246.0368452382859,0.9927784940907652,0.9826909403835541,0.9877579774196971,0.9831303490297449,1270.0,1177.0,1245.0,1396.0,1774.0,2152.0,2081.0,1887.0,1807.0,2131.0,2567.0,2953.0,3116.0,2870.0,2453.0,2288.0,3020.0,3431.0,3890.0,3951.0,3537.0,2615.0,2980.0,6491.0,8106.0,4915.0,8499.0,8483.0,16706.0,19615.0,1745.0,855.0,373.0,128.0,55.0
1144,CAMERA 4_OZ/good/Reject20230723154751795970.jpg,good,0,0.06300000000192085,3.171366026659788,4.712155915546644,3.764947293760234,4.670379524817028,0.09257415901342861,0.08791844785222451,0.09113207336087056,0.0878678839875003,0.4958494487205241,0.43761312346912323,0.4761698692505706,0.43813418995420667,99.41715299008507,246.231421215514,175.75465062241878,237.91543061238207,0.9930989951598728,0.9828820422002741,0.9878153114282192,0.9834601681579794,1318.0,1272.0,1289.0,1571.0,1858.0,2031.0,2111.0,1934.0,1918.0,2255.0,2615.0,2816.0,3118.0,3009.0,2286.0,2266.0,3169.0,4000.0,4005.0,3981.0,3111.0,2621.0,2616.0,6544.0,8189.0,5335.0,8189.0,8026.0,16904.0,20800.0,2005.0,902.0,361.0,119.0,65.0
1145,CAMERA 4_OZ/good/Reject20230723154800361547.jpg,good,0,0.046999999998661224,3.182570624923189,4.702318107104576,3.738217526352437,4.648411032260354,0.10826127909095083,0.10434858205019272,0.10750402443192199,0.1044577635302574,0.5043635002912574,0.44909088475585346,0.48626813591012774,0.4495307529604701,109.27284334106758,257.2909747416714,181.77359796509126,251.75689393740006,0.9926268618558318,0.9826110385617491,0.9877451882161469,0.982985058357044,1330.0,1220.0,1261.0,1458.0,1825.0,2142.0,2114.0,1826.0,1869.0,2302.0,2610.0,2906.0,3177.0,3210.0,2525.0,2339.0,3032.0,3828.0,3976.0,3683.0,3380.0,2664.0,2934.0,6502.0,7705.0,5494.0,9151.0,9102.0,15736.0,16764.0,1116.0,473.0,210.0,88.0,36.0
1146,CAMERA 4_OZ/good/Reject20230723154809176943.jpg,good,0,0.062000000001717126,3.22776079246628,4.775922845714379,3.8097145792054232,4.7559042773408455,0.09169777368366688,0.0877197076949103,0.0910066079067471,0.08762091431969868,0.4922894444361127,0.43579078375870683,0.4748340221164566,0.43494372417232274,110.03842974194772,253.8361083825169,178.49812898962358,251.3011824477926,0.9923566265776779,0.9823493179525766,0.9876217414410828,0.9825255859074069,1329.0,1243.0,1274.0,1538.0,1897.0,2225.0,2149.0,1939.0,1887.0,2292.0,2707.0,2967.0,3310.0,3142.0,2503.0,2368.0,3032.0,3922.0,4021.0,4068.0,3696.0,2643.0,2734.0,5826.0,8067.0,5526.0,8033.0,9433.0,15435.0,18452.0,1487.0,812.0,315.0,102.0,56.0
1147,CAMERA 4_OZ/good/Reject20230723154817701382.jpg,good,0,0.046999999998661224,3.1534572581627596,4.652286384091821,3.7108567515340605,4.602612310489508,0.10646462108093713,0.10256211391855632,0.10558149953790537,0.10258082751507308,0.5026025918844483,0.4482520907669549,0.4857805546469769,0.44807944482547013,102.56259508376081,245.12812667652392,174.00819820477926,238.17422670567416,0.9930500772705538,0.9833623461015816,0.9882183611967073,0.9838343302126186,1398.0,1306.0,1257.0,1501.0,1930.0,2109.0,2121.0,1857.0,1815.0,2202.0,2660.0,3100.0,3271.0,3091.0,2561.0,2308.0,3158.0,3881.0,3991.0,3780.0,3454.0,2648.0,3001.0,6531.0,7557.0,5413.0,9368.0,9608.0,15791.0,15019.0,1044.0,424.0,206.0,71.0,38.0
1148,CAMERA 4_OZ/good/Reject20230723154835200203.jpg,good,0,0.0470000000022992,3.2165292894701016,4.834033525958686,3.8505784234591407,4.778480283964771,0.0907169337709738,0.08655007560741224,0.08966662751585873,0.08657403758778778,0.49208476515841676,0.43489599894425784,0.4749126087856183,0.43500600888034474,105.91826342178335,261.4879489296776,186.8462543106291,254.10597201030532,0.992710570171411,0.9819756486770681,0.9871548143978354,0.9824844879792201,1410.0,1285.0,1401.0,1570.0,1858.0,2207.0,2365.0,2050.0,2058.0,2421.0,2943.0,3358.0,3367.0,3195.0,2732.0,2694.0,3439.0,3847.0,3776.0,3720.0,3320.0,2503.0,3081.0,5874.0,7393.0,5998.0,9745.0,10152.0,14781.0,15279.0,1576.0,913.0,351.0,131.0,54.0
1149,CAMERA 4_OZ/good/Reject20230723154844101395.jpg,good,0,0.046999999998661224,3.2290081937136925,4.903976032591067,3.95013573996555,4.862165346712618,0.09021899255999942,0.0860154601384458,0.08927241201499118,0.0860727298533738,0.4915210894259305,0.4331037482020795,0.47215104198575314,0.4338026231817832,107.78476213769348,266.98502036891773,195.25851248559775,263.45075829028855,0.9923724945798351,0.9810760236405597,0.9862003515242483,0.9813265331707562,1546.0,1349.0,1357.0,1614.0,1908.0,2244.0,2245.0,1995.0,2000.0,2308.0,2939.0,3186.0,3215.0,3208.0,2499.0,2218.0,3105.0,3662.0,3971.0,3822.0,3446.0,2587.0,2905.0,6067.0,7577.0,5419.0,8626.0,9531.0,14710.0,18394.0,1638.0,846.0,354.0,122.0,65.0
1150,CAMERA 4_OZ/good/Reject20230723154918126243.jpg,good,0,0.0459999999984575,3.120863397333586,4.7307634835061325,3.801721818670316,4.667322357253531,0.10521253472856712,0.10133782653026116,0.10443847806334831,0.10130435438355635,0.5041829579229847,0.44734613434970055,0.48465742031940373,0.44740155694635997,92.37228567933427,240.71383147858245,174.91878592214732,230.32286188123356,0.9937449662204948,0.9836715473298274,0.9881642519801936,0.9843764027767558,1638.0,1485.0,1429.0,1599.0,1917.0,2225.0,2375.0,2096.0,1972.0,2263.0,2807.0,3148.0,3376.0,2998.0,2469.0,2351.0,3200.0,3715.0,3684.0,3412.0,3293.0,2441.0,3009.0,6488.0,7062.0,5386.0,9045.0,9012.0,14514.0,17950.0,1423.0,456.0,182.0,84.0,40.0
1151,CAMERA 4_OZ/good/Reject20230723154927140372.jpg,good,0,0.046999999998661224,3.150908646202405,4.720496985702211,3.7985007459577367,4.6882938408371,0.09104901173192517,0.08677536545630232,0.09017180537997675,0.08674802388407038,0.4940962304121836,0.4351425095134545,0.474743797739212,0.43584503104551947,99.90090497736584,247.404391248902,181.13231344923244,244.09180321448002,0.9930735195008976,0.9828207793667272,0.9874567359340706,0.9830507982456289,1413.0,1414.0,1373.0,1613.0,1988.0,2336.0,2204.0,1856.0,1975.0,2273.0,2715.0,2890.0,3171.0,3054.0,2693.0,2589.0,3182.0,3700.0,3987.0,3757.0,3611.0,2661.0,2939.0,6410.0,7471.0,5250.0,9024.0,9399.0,15758.0,18887.0,1742.0,870.0,366.0,134.0,57.0
1152,CAMERA 4_OZ/good/Reject20230723154936163328.jpg,good,0,0.046999999998661224,3.1324544453952625,4.693185798869606,3.7474087118148964,4.609329260376938,0.0903345533029138,0.08593619812234558,0.08942355383014837,0.08605412453374889,0.49403253449355294,0.4348748508265939,0.4764926007647533,0.4371317370407639,92.4946361746278,237.03900828232258,172.17933083862454,227.45209825074528,0.9935037304284751,0.9833278055671582,0.9879243632996966,0.9840021031404331,1499.0,1393.0,1392.0,1558.0,1993.0,2275.0,2292.0,2066.0,1977.0,2276.0,2708.0,3061.0,3218.0,3367.0,2683.0,2377.0,3324.0,4017.0,3988.0,3853.0,3610.0,2595.0,2954.0,6717.0,7386.0,5925.0,9744.0,9660.0,16671.0,14920.0,1411.0,779.0,309.0,103.0,30.0
1153,CAMERA 4_OZ/good/Reject20230723154944754627.jpg,good,0,0.0470000000022992,3.1797260609021274,4.801680952230251,3.832347689974123,4.7123322905984235,0.09894557506644958,0.0948055418972355,0.09792391508878669,0.09496424969390027,0.49780848199035665,0.44049593561657774,0.479514825970768,0.4415759361837999,100.5472740613817,253.0876339042332,180.16510382270005,239.96102356326438,0.9931104585792626,0.9826271484313622,0.9876651235305315,0.9835282064938874,1432.0,1253.0,1314.0,1614.0,1871.0,2221.0,2198.0,1977.0,1962.0,2272.0,2674.0,3186.0,3190.0,3030.0,2517.0,2361.0,3269.0,3560.0,3567.0,3576.0,3447.0,2363.0,2765.0,6150.0,7810.0,5376.0,8564.0,8882.0,15645.0,18480.0,1710.0,811.0,334.0,106.0,53.0
1154,CAMERA 4_OZ/good/Reject20230723154953523145.jpg,good,0,0.046999999998661224,3.2517157881859715,4.914401757872291,3.9488566047881246,4.855058901919309,0.09180746153434166,0.08762724748387615,0.09089181086041478,0.08765447549697766,0.49109581277975956,0.43372743850569434,0.4708039386499018,0.4330778524765096,108.42140638374734,265.6090451006268,190.16162349888018,257.28073029075273,0.9924455787165052,0.9814635377325429,0.9867656256431089,0.9820447594097,1420.0,1261.0,1326.0,1462.0,1927.0,2157.0,2306.0,1958.0,1949.0,2334.0,2971.0,3313.0,3328.0,2988.0,2398.0,2384.0,3329.0,3861.0,3805.0,3666.0,3149.0,2481.0,2983.0,6305.0,7835.0,5463.0,8646.0,9346.0,14241.0,17861.0,2072.0,933.0,361.0,132.0,57.0
1155,CAMERA 4_OZ/good/Reject20230723155002009311.jpg,good,0,0.0470000000022992,3.2396991561693693,4.763858302243981,3.796615061021175,4.718216358296979,0.09328943809923183,0.08899893492451973,0.09239013891412577,0.08917013896876927,0.4912813757095646,0.43575359695840965,0.4736452793782372,0.435904594916264,106.3145823651592,254.57902704667129,181.4198204808061,248.67109972298783,0.992488861506988,0.981990976278594,0.9872032062690829,0.9824089054558277,1348.0,1306.0,1327.0,1537.0,1694.0,2070.0,2093.0,1925.0,2001.0,2233.0,2600.0,2963.0,3114.0,2972.0,2417.0,2352.0,3077.0,3545.0,3755.0,3815.0,3669.0,2821.0,2958.0,6644.0,8060.0,5321.0,8783.0,8558.0,16425.0,19369.0,1723.0,847.0,304.0,108.0,49.0
1156,CAMERA 4_OZ/good/Reject20230723155010594385.jpg,good,0,0.046999999998661224,3.1808071419832316,4.764414373587788,3.801171521509844,4.713598761456054,0.09230965824605732,0.08805761288950477,0.09132651567280392,0.0881137303347488,0.49191893220675803,0.43489886222762136,0.4742215036236432,0.43428554409776926,101.57227100402605,255.65394724920847,183.47031330248666,246.25847763838487,0.9929501721593431,0.9822284398882658,0.9872809373610696,0.9828815577249523,1286.0,1256.0,1289.0,1521.0,1808.0,2158.0,2082.0,1817.0,1858.0,2311.0,2923.0,2922.0,3080.0,3016.0,2493.0,2562.0,3190.0,3861.0,3951.0,3599.0,3336.0,2270.0,2571.0,6570.0,8225.0,5139.0,8072.0,8882.0,15850.0,19997.0,1951.0,897.0,377.0,126.0,68.0
1157,CAMERA 4_OZ/good/Reject20230723155019172659.jpg,good,0,0.062000000001717126,3.1888198605841818,4.722407715429539,3.737987624427656,4.648011738740423,0.1057084164570788,0.10162345422255659,0.10490115666286859,0.10166457238204446,0.5017445749336985,0.4474940091848944,0.487229027008123,0.447222183269185,104.52215482449837,252.78241442752665,179.52127815684173,244.87585401049753,0.9929867350978988,0.9830101255188433,0.987963796930305,0.9835415369675656,1430.0,1283.0,1262.0,1539.0,1952.0,2365.0,2303.0,1893.0,1891.0,2373.0,2768.0,3127.0,3423.0,3279.0,2628.0,2433.0,3210.0,3860.0,3684.0,3705.0,3340.0,2582.0,2746.0,6310.0,7476.0,5597.0,9054.0,9836.0,16444.0,15200.0,947.0,400.0,162.0,68.0,34.0
1158,CAMERA 4_OZ/good/Reject20230723155028128550.jpg,good,0,0.06299999999828287,3.1871762259993757,4.737989961320856,3.7748771003001798,4.694822167405357,0.09267086344082016,0.08862424342156595,0.09198736437915611,0.08865210641267823,0.49405507414170247,0.4369925280793003,0.4772541315809624,0.43743062641259495,102.1882621988401,252.83986615097925,180.43094871227498,243.80170299915832,0.9929554741015187,0.9825451641461435,0.9875771629005166,0.9831691150152823,1350.0,1284.0,1258.0,1470.0,1898.0,2203.0,2263.0,2023.0,1882.0,2193.0,2683.0,3040.0,3267.0,3143.0,2504.0,2326.0,3012.0,3779.0,3870.0,4019.0,3535.0,2674.0,2930.0,5923.0,7772.0,5676.0,8683.0,8992.0,15514.0,17791.0,1616.0,838.0,304.0,100.0,46.0
1159,CAMERA 4_OZ/good/Reject20230723155036735515.jpg,good,0,0.062000000001717126,3.2076189311479797,4.801974910649784,3.860845745590826,4.760801134680353,0.09288678641389765,0.08886915419647577,0.09208281407885868,0.08892277216243079,0.49178346656312993,0.4348972015180474,0.4743717531948561,0.4357239671535271,100.96460560106605,254.13619338549069,184.23932790370316,245.644846786465,0.9928335758324726,0.9819334338518816,0.9869399792452924,0.9825370844888551,1444.0,1299.0,1343.0,1613.0,1938.0,2225.0,2138.0,1961.0,1936.0,2387.0,2765.0,3022.0,3442.0,3338.0,2588.0,2275.0,3197.0,3684.0,3718.0,3787.0,3614.0,2562.0,2849.0,6551.0,6997.0,5307.0,8608.0,8901.0,16242.0,17511.0,1536.0,875.0,376.0,131.0,49.0
1160,CAMERA 4_OZ/good/Reject20230723155045406015.jpg,good,0,0.046999999998661224,3.1710113733639074,4.7016248551651145,3.7643847677740077,4.654106476639715,0.09147413746140189,0.08706451293781706,0.09033627121721431,0.08698728449640762,0.4953672715504324,0.4369314120692748,0.4756700492442117,0.4374222256314217,98.90789776200553,242.54505770163195,174.23712182353495,235.70761425800598,0.9931104911574884,0.9830803030240622,0.9878790909114139,0.9835572761368351,1471.0,1358.0,1380.0,1729.0,2021.0,2284.0,2194.0,1982.0,1924.0,2385.0,2687.0,2904.0,3065.0,3095.0,2584.0,2369.0,3122.0,3760.0,3891.0,3666.0,3235.0,2513.0,2820.0,6464.0,7836.0,5579.0,8306.0,8868.0,16362.0,20418.0,1831.0,826.0,338.0,107.0,57.0
1161,CAMERA 4_OZ/good/Reject20230723155054480297.jpg,good,0,0.06199999999807915,3.15175492234276,4.721518491210241,3.786440677965453,4.644187829632363,0.09075454196374301,0.08632136165376984,0.08970557055417168,0.08663778884834498,0.49161898438947316,0.4332932721800521,0.47206827217599173,0.43515199820799616,99.29646814234208,250.8895843183403,180.9933964340441,239.91576866456577,0.9930071906429997,0.9823092962849219,0.9872737448508156,0.9830830809833997,1457.0,1438.0,1415.0,1614.0,1893.0,2235.0,2062.0,1813.0,1734.0,2097.0,2620.0,2754.0,2923.0,2671.0,2425.0,2448.0,3143.0,3755.0,3985.0,3578.0,3306.0,2486.0,2765.0,6380.0,8403.0,5241.0,8319.0,8468.0,15407.0,20731.0,1890.0,811.0,295.0,119.0,59.0
1162,CAMERA 4_OZ/good/Reject20230723155103720703.jpg,good,0,0.0470000000022992,3.168858994740989,4.7496160168152635,3.7903221072706477,4.674676217049955,0.09079563549503368,0.08653808958076184,0.08984732054628118,0.08654700542248629,0.49239619078922614,0.4342977577329541,0.47417933041909244,0.43473048636507405,96.15030940441736,237.14254043769816,168.93141829918582,229.4086364984116,0.9932240117789871,0.9832619605073154,0.9881108660068892,0.9838078363730675,1375.0,1339.0,1362.0,1617.0,2015.0,2360.0,2233.0,2051.0,2170.0,2602.0,2980.0,3334.0,3507.0,3316.0,2660.0,2275.0,3164.0,3531.0,3810.0,3905.0,3588.0,2694.0,2897.0,5833.0,7513.0,5767.0,8976.0,10149.0,16334.0,14736.0,1398.0,807.0,281.0,85.0,34.0
