number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,Histogram 220,Histogram 221,Histogram 222,Histogram 223,Histogram 224,Histogram 225,Histogram 226,Histogram 227,Histogram 228,Histogram 229,Histogram 230,Histogram 231,Histogram 232,Histogram 233,Histogram 234,Histogram 235,Histogram 236,Histogram 237,Histogram 238,Histogram 239,Histogram 240,Histogram 241,Histogram 242,Histogram 243,Histogram 244,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
1125,CAMERA 4_OZ/good/Reject20230723154430415418.jpg,good,0,0.030999999999039574,1.3990397771705587,2.114109286045457,1.7121782129817806,2.085151900314123,0.5682579578924334,0.5669165093631853,0.5684339192417258,0.5668687648421501,0.7720514454955054,0.7431585414266035,0.7595136521004632,0.7438100218836268,40.28179811704535,95.72924624217642,68.5523844825146,93.6937306828205,0.9977976220727593,0.994768576859592,0.9962523215556147,0.9948798139539847,2498.0,2184.0,2065.0,2291.0,2697.0,2840.0,2764.0,2435.0,2352.0,2839.0,3271.0,3545.0,3787.0,3488.0,2823.0,2816.0,3688.0,4171.0,4234.0,4112.0,3976.0,3194.0,3496.0,6938.0,7477.0,6464.0,9935.0,9752.0,18579.0,22955.0,26066.0,7297.0,767.0,289.0,171.0
1126,CAMERA 4_OZ/good/Reject20230723154439006794.jpg,good,0,0.030999999999039574,1.4269212600999759,2.1496411511545146,1.735588014858722,2.1234475904591754,0.5680739823124592,0.5667590230720263,0.5682896112994995,0.5667071802436178,0.7712697981173623,0.7431985436635943,0.7594948516570535,0.7436222975137049,42.609438526221496,101.49348952074462,72.91762985529685,99.49701808556776,0.9976766615808004,0.994468586962969,0.996024481300288,0.9945773950074653,2359.0,2298.0,2126.0,2430.0,2613.0,2819.0,2805.0,2536.0,2412.0,2767.0,3377.0,3751.0,3837.0,3468.0,2980.0,2859.0,3604.0,3950.0,4055.0,4300.0,4246.0,3017.0,3190.0,6339.0,8038.0,6486.0,10340.0,10911.0,19159.0,21796.0,25944.0,7246.0,691.0,299.0,165.0
1127,CAMERA 4_OZ/good/Reject20230723154447744145.jpg,good,0,0.0470000000022992,1.3811310919998323,2.0735389434371054,1.6778952685083885,2.046003419317223,0.5682754857131798,0.5669610139658221,0.5685534923903206,0.566942108164134,0.7729030076694923,0.7445374881950096,0.7612701215454398,0.7452078622010418,39.312998436304845,96.28206995008686,69.16459854012777,93.40359590762037,0.9978489164454886,0.9947342801736493,0.9962159147728273,0.9948917055161145,2237.0,2089.0,1946.0,2159.0,2424.0,2530.0,2660.0,2351.0,2281.0,2676.0,3167.0,3574.0,3753.0,3426.0,2928.0,2683.0,3565.0,4309.0,4472.0,4347.0,3927.0,2970.0,3083.0,6531.0,8598.0,5658.0,9145.0,10230.0,20180.0,23937.0,26081.0,7238.0,700.0,289.0,147.0
1128,CAMERA 4_OZ/good/Reject20230723154456369552.jpg,good,0,0.046999999998661224,1.3990381482938394,2.079462823293054,1.6736550117305007,2.054131836901018,0.5704470218296803,0.5691879939896457,0.570681321184495,0.5690950640345074,0.773984393479758,0.7460034960071031,0.7626229663515501,0.7467053916902583,40.661499055279336,94.71357396823164,67.02788304873081,92.63566997487152,0.9977667390806302,0.9948005292845857,0.9963189767282976,0.9949145995335494,2238.0,1984.0,1911.0,2161.0,2467.0,2730.0,2634.0,2282.0,2249.0,2446.0,2897.0,3261.0,3609.0,3382.0,2785.0,2762.0,3425.0,4200.0,4096.0,4300.0,4025.0,3103.0,3245.0,7230.0,8250.0,6008.0,9319.0,9331.0,20545.0,24811.0,26109.0,7353.0,680.0,286.0,154.0
1129,CAMERA 4_OZ/good/Reject20230723154505196145.jpg,good,0,0.0459999999984575,1.3880847667457503,2.0908205951446206,1.6856352645980643,2.0505943039124763,0.5690723025112914,0.5679071541045402,0.5694042213080355,0.5677720717688446,0.7719370034285743,0.7437438809571797,0.7607122241798079,0.7446605504415478,38.44278896275732,95.79912535948174,69.2143028219313,92.45948550463368,0.9978866899015993,0.9947361723383061,0.9961954736351916,0.9949196738951538,2235.0,1934.0,1939.0,2068.0,2409.0,2648.0,2701.0,2492.0,2361.0,2830.0,3280.0,3375.0,3593.0,3711.0,3118.0,2845.0,3580.0,4211.0,4290.0,4506.0,4150.0,3036.0,3215.0,6597.0,8338.0,6225.0,9147.0,11216.0,19199.0,21475.0,25845.0,7216.0,713.0,269.0,147.0
1130,CAMERA 4_OZ/good/Reject20230723154514286080.jpg,good,0,0.03200000000288128,1.39540738207021,2.0803359963354104,1.675487161104824,2.054701722948272,0.5696438187685989,0.5683245935937081,0.5698953439756277,0.5682977707881315,0.7733068840054622,0.745351480118807,0.7621441947949464,0.7459828344646998,40.53550544047539,95.69708722195581,68.0582019030045,93.47898473867048,0.9977703735050742,0.9947387868474424,0.9962568774576777,0.9948607331918606,2153.0,2008.0,1908.0,2192.0,2481.0,2571.0,2618.0,2288.0,2318.0,2625.0,2933.0,3165.0,3461.0,3463.0,2903.0,2787.0,3399.0,3999.0,4141.0,4331.0,4072.0,3365.0,3313.0,6809.0,8566.0,6164.0,9046.0,9883.0,20672.0,23758.0,26046.0,7061.0,707.0,291.0,163.0
1131,CAMERA 4_OZ/good/Reject20230723154523171287.jpg,good,0,0.0319999999992433,1.390917383373318,2.103518699845474,1.7004871611048082,2.0755918376673996,0.5696687012212391,0.5683096880777726,0.5698933197560365,0.568269718447327,0.7729187979337647,0.744179023687792,0.7613255477455447,0.744904834874105,39.30597634873666,96.84040663289372,70.067065302379,94.13912720202853,0.9978368269705988,0.994673021876798,0.9961442956923614,0.9948216133267074,2183.0,1979.0,1908.0,2112.0,2367.0,2851.0,2798.0,2346.0,2135.0,2487.0,3064.0,3465.0,3719.0,3802.0,3120.0,2832.0,3633.0,4358.0,4379.0,4433.0,3944.0,3031.0,3445.0,6971.0,7858.0,5750.0,9308.0,10728.0,19128.0,22527.0,25833.0,7060.0,713.0,275.0,150.0
1132,CAMERA 4_OZ/good/Reject20230723154532195524.jpg,good,0,0.0459999999984575,1.3726169533498467,2.0629622171267297,1.659250358445802,2.032214459779122,0.5683121066040197,0.566992204630182,0.5686063931487488,0.5669593115563446,0.7730735427834877,0.7445017287368506,0.7618317430762673,0.7454494399896467,39.802583398515374,98.1683707537185,70.3179850429945,94.65219014794137,0.9978072359921623,0.994594416345327,0.9961264907567348,0.9947880327643694,2330.0,2054.0,2037.0,2373.0,2575.0,2856.0,2655.0,2345.0,2125.0,2727.0,3241.0,3418.0,3689.0,3488.0,2995.0,2681.0,3604.0,4200.0,4268.0,4147.0,3853.0,2959.0,3233.0,6749.0,8713.0,6158.0,9372.0,10624.0,19267.0,21898.0,25702.0,7086.0,673.0,274.0,136.0
1133,CAMERA 4_OZ/good/Reject20230723154540887124.jpg,good,0,0.0470000000022992,1.3909084245513568,2.104012764143972,1.703704216631403,2.07003972896677,0.5674526468814526,0.5661950565222615,0.5677346649133644,0.5661624377304784,0.7716281983381142,0.7433506177326645,0.7597427684223486,0.7436994892256135,38.739501075086125,94.86798618254716,67.73787718324463,91.08102572970348,0.9978760868724788,0.9948012899205215,0.9962866090036817,0.9950088131353374,2384.0,2143.0,2052.0,2253.0,2625.0,2942.0,2821.0,2261.0,2278.0,2821.0,3496.0,3738.0,3853.0,3602.0,2964.0,2796.0,3589.0,4088.0,4288.0,4102.0,3795.0,2924.0,3177.0,6574.0,8392.0,5929.0,9238.0,10415.0,18408.0,21960.0,26438.0,6984.0,731.0,293.0,179.0
1134,CAMERA 4_OZ/good/Reject20230723154549713589.jpg,good,0,0.046999999998661224,1.3933492963261465,2.0707490291971995,1.6723768248170239,2.0388142130730613,0.5696890482217275,0.5683806547193433,0.5698677181804408,0.5683057877586563,0.7717797570250851,0.7436902108263175,0.7604302967673666,0.7442007833728037,39.561136630206605,96.12644458779293,69.06875814648794,92.75470685929614,0.997809649578534,0.9946803999617366,0.9961762982960091,0.9948669906156034,2151.0,1948.0,1998.0,2091.0,2274.0,2528.0,2542.0,2328.0,2185.0,2610.0,3293.0,3601.0,3660.0,3466.0,2918.0,2783.0,3673.0,4567.0,4538.0,4514.0,3934.0,3151.0,3580.0,7006.0,8764.0,6327.0,9596.0,10382.0,18161.0,21627.0,25234.0,7446.0,586.0,231.0,132.0
1135,CAMERA 4_OZ/good/Reject20230723154558321811.jpg,good,0,0.0470000000022992,1.3968147315620039,2.1128651571354347,1.7133138360266054,2.087565151672979,0.5697029427721855,0.5683703881400716,0.5699378866782487,0.5683562956502292,0.7719492630763989,0.7436585822335462,0.7605461407920173,0.7444521720214069,40.50787806231573,99.18831921123326,72.11426208939464,97.01102513454201,0.9977751895156861,0.99455489063067,0.9960396725525817,0.9946744168457738,2323.0,2035.0,1961.0,2268.0,2556.0,2743.0,2772.0,2275.0,2187.0,2683.0,3136.0,3473.0,3766.0,3759.0,2944.0,2754.0,3352.0,4303.0,4358.0,4304.0,3989.0,3025.0,3062.0,6261.0,8183.0,5853.0,9236.0,10220.0,20534.0,22011.0,25796.0,7018.0,704.0,248.0,150.0
1136,CAMERA 4_OZ/good/Reject20230723154606993801.jpg,good,0,0.030999999999039574,1.3756409629928126,2.0659429086699777,1.6736150938472631,2.03547397968886,0.5681795952923742,0.5668974055716502,0.5684882292072008,0.5668181485630354,0.7723171265525343,0.7439989779157361,0.7604617868181099,0.7446707544332968,37.323130863981866,93.42927828297887,67.69581432479922,89.5118131100254,0.997954993576594,0.9948832807720008,0.9962911952613877,0.9950978234693655,2256.0,1983.0,1984.0,2154.0,2548.0,2711.0,2707.0,2405.0,2229.0,2722.0,3327.0,3506.0,3670.0,3376.0,2989.0,2824.0,3667.0,4338.0,4279.0,4262.0,4006.0,2989.0,3172.0,6508.0,8895.0,5933.0,8970.0,9742.0,19777.0,24138.0,25660.0,7253.0,645.0,270.0,157.0
1137,CAMERA 4_OZ/good/Reject20230723154615581730.jpg,good,0,0.030999999999039574,1.390284564765042,2.0764984375022393,1.6684331008858602,2.0430341418006748,0.5684489682890812,0.5671363902769413,0.5687160524966209,0.5670419320149342,0.7730666887710137,0.7443235946737513,0.760816185014409,0.7451804698206517,39.79557841415316,93.1820105156192,65.35092951640478,90.18578611259142,0.9978187086288336,0.9948949148613052,0.9964183177085426,0.9950590665101731,2127.0,1989.0,1987.0,2173.0,2403.0,2609.0,2540.0,2367.0,2241.0,2615.0,3073.0,3361.0,3498.0,3367.0,2830.0,2754.0,3417.0,4156.0,4373.0,4502.0,4010.0,3187.0,3451.0,6943.0,8563.0,5612.0,9007.0,10025.0,19273.0,24729.0,26537.0,7127.0,717.0,274.0,145.0
1138,CAMERA 4_OZ/good/Reject20230723154624548396.jpg,good,0,0.0470000000022992,1.3885066458179447,2.092125055338598,1.6871048944207703,2.067260413465926,0.5686902029961713,0.5673777550302118,0.5688733563979784,0.5672901819381089,0.7733719241513668,0.744449980580227,0.7613602447915581,0.7452113713951216,39.709367670082415,96.1908417111332,69.32282569732139,94.35938938222368,0.9978261905620734,0.9947367591610957,0.9962054484327303,0.9948369701013626,2080.0,1956.0,1954.0,2099.0,2370.0,2493.0,2459.0,2310.0,2297.0,2665.0,3203.0,3396.0,3633.0,3501.0,2692.0,2582.0,3495.0,4110.0,4180.0,4400.0,4015.0,3238.0,3521.0,6547.0,8440.0,6036.0,8928.0,9794.0,19366.0,25366.0,26698.0,7183.0,717.0,290.0,150.0
1139,CAMERA 4_OZ/good/Reject20230723154633452608.jpg,good,0,0.046999999998661224,1.3808297498054332,2.0983905407078516,1.6952978362873048,2.0631929435235254,0.5678217558598898,0.5664994644783465,0.5681141985747532,0.5664832345006163,0.7730866620057658,0.7440599252846865,0.7609973216539284,0.7446233678821629,37.8757802319781,95.59460801382804,68.89580780759314,91.50051566945781,0.9979211817846113,0.9947557900287826,0.9962190184442965,0.9949803872141397,2365.0,2064.0,2018.0,2252.0,2648.0,2974.0,2608.0,2371.0,2343.0,2696.0,3181.0,3655.0,3880.0,3596.0,2797.0,2773.0,3603.0,4264.0,4440.0,4392.0,3984.0,3066.0,3297.0,6467.0,7863.0,6197.0,9458.0,10648.0,18808.0,21545.0,26158.0,7206.0,728.0,271.0,150.0
1140,CAMERA 4_OZ/good/Reject20230723154659622567.jpg,good,0,0.030999999999039574,1.3712511402146041,2.065919265328955,1.6616584658493438,2.0327077087899648,0.5685380462811701,0.5672342930009667,0.5687495493587994,0.5671906974800135,0.7744801250748353,0.7452213440503653,0.7624016544702606,0.7461514355666342,38.757599524394884,94.4818822708759,67.64946314518455,91.8979618625143,0.9978745145363961,0.9948210767948751,0.9962904425065953,0.9949627116251808,2232.0,2102.0,1980.0,2175.0,2549.0,2695.0,2702.0,2533.0,2314.0,2658.0,3121.0,3578.0,3748.0,3454.0,2820.0,2800.0,3822.0,4379.0,4410.0,4194.0,3900.0,3040.0,3360.0,6912.0,8084.0,6130.0,9442.0,10066.0,18994.0,23678.0,26621.0,6972.0,662.0,245.0,154.0
1141,CAMERA 4_OZ/good/Reject20230723154708066519.jpg,good,0,0.0470000000022992,1.3981886890809143,2.1002151544041885,1.6983332247127514,2.070460417379295,0.5695730530887833,0.5682776326229589,0.5698171939210918,0.5681923158272256,0.7724689234463054,0.7442355657016032,0.7607755361823799,0.7452857328774101,39.63003160023505,94.67996455133354,67.66924693689482,91.95475805936071,0.9978244262321829,0.994804823604238,0.9962855249007324,0.9949543581811501,2234.0,2016.0,1980.0,2148.0,2515.0,2766.0,2642.0,2387.0,2160.0,2655.0,3116.0,3375.0,3682.0,3566.0,2956.0,2649.0,3342.0,4199.0,4466.0,4098.0,3969.0,3075.0,3230.0,7005.0,8172.0,5561.0,9293.0,9751.0,20801.0,22961.0,25737.0,7076.0,717.0,286.0,152.0
1142,CAMERA 4_OZ/good/Reject20230723154716830841.jpg,good,0,0.046999999998661224,1.4017029906185885,2.1221692194690487,1.716552887121499,2.0903941997187414,0.5685194902124475,0.5672450740283269,0.5688030967657584,0.5672341748585411,0.7713631450798121,0.742943187511741,0.7598333567170563,0.7439849798289941,40.272971234064514,96.86431249652452,69.23620552005302,94.01193907196667,0.9977882104612031,0.994682766205954,0.9961979363123082,0.9948393433392205,2329.0,2049.0,2043.0,2194.0,2522.0,2699.0,2645.0,2445.0,2356.0,2814.0,3287.0,3400.0,3701.0,3429.0,2827.0,2698.0,3642.0,4264.0,3976.0,4199.0,4033.0,3159.0,3489.0,6534.0,7843.0,5836.0,9439.0,10493.0,18873.0,22445.0,25926.0,7292.0,692.0,268.0,161.0
1143,CAMERA 4_OZ/good/Reject20230723154743194310.jpg,good,0,0.030999999999039574,1.3943135913483056,2.0799821615078384,1.670169936130887,2.0517014645021243,0.5696193339255963,0.5682740703462064,0.5698257086383713,0.5682177107824756,0.77376079893343,0.7455058082411051,0.7624883049134221,0.7463701418966322,40.085776648450484,94.58791776360995,66.96162099189985,91.93855095673887,0.9977927763839144,0.9947942578276143,0.9963132891947248,0.9949400684220613,2117.0,1950.0,1944.0,2066.0,2352.0,2722.0,2536.0,2283.0,2179.0,2509.0,2954.0,3418.0,3602.0,3299.0,2866.0,2674.0,3391.0,3841.0,4396.0,4469.0,4019.0,3082.0,3366.0,6942.0,8659.0,5524.0,9095.0,9504.0,20747.0,24056.0,26306.0,6988.0,710.0,291.0,160.0
1144,CAMERA 4_OZ/good/Reject20230723154751795970.jpg,good,0,0.031000000002677552,1.3766761141525592,2.0581104404926966,1.6576202424395392,2.0311407259819148,0.567745918957066,0.566421159076101,0.5679743426404521,0.5663412676502334,0.7737384525690311,0.7446484700995984,0.7615074071549108,0.7454003645657636,37.876050625514424,92.07809803185337,65.59972301875108,88.82139575613807,0.9979279514380558,0.9949652017919353,0.9964116667212922,0.9951432771337542,2146.0,2044.0,1931.0,2268.0,2393.0,2566.0,2580.0,2343.0,2262.0,2607.0,3039.0,3254.0,3598.0,3419.0,2650.0,2632.0,3556.0,4510.0,4532.0,4509.0,3639.0,3097.0,2972.0,6997.0,8748.0,5953.0,8898.0,9080.0,20919.0,25061.0,26313.0,7203.0,736.0,273.0,165.0
1145,CAMERA 4_OZ/good/Reject20230723154800361547.jpg,good,0,0.046999999998661224,1.402534532187509,2.088412235511467,1.6814251498952217,2.0589216516758544,0.5694630259599132,0.5680851055061971,0.5696772361128244,0.5680650745523607,0.7720925770005803,0.7436798577513244,0.7601181862106643,0.7445165517675064,41.494015506934296,96.41968153239029,68.1618588698975,94.28095708248381,0.9977204866451324,0.9947056346961374,0.9962558457086163,0.9948230711815381,2255.0,2087.0,2003.0,2181.0,2502.0,2795.0,2691.0,2284.0,2334.0,2748.0,3110.0,3442.0,3666.0,3719.0,2982.0,2706.0,3480.0,4345.0,4550.0,4256.0,3970.0,3132.0,3365.0,7062.0,8331.0,6174.0,9987.0,10328.0,20044.0,21425.0,25572.0,7452.0,699.0,271.0,141.0
1146,CAMERA 4_OZ/good/Reject20230723154809176943.jpg,good,0,0.046999999998661224,1.397291178004548,2.0893873195064794,1.686122425703351,2.069934556863601,0.569954565313327,0.5686653546394527,0.5702121133075712,0.5686147543701351,0.7730725711355407,0.745039982983301,0.7617809716794491,0.7455172767597598,41.57636662760168,95.81255966890318,67.64398869262935,94.49760020092602,0.9977069054989259,0.9947181157861741,0.9962695422334976,0.9947906059031185,2149.0,2009.0,1930.0,2198.0,2492.0,2769.0,2595.0,2323.0,2229.0,2636.0,3096.0,3388.0,3726.0,3618.0,2918.0,2734.0,3450.0,4313.0,4505.0,4579.0,4186.0,3076.0,3076.0,6274.0,8624.0,6170.0,8760.0,10437.0,19627.0,22721.0,25827.0,7192.0,688.0,244.0,167.0
1147,CAMERA 4_OZ/good/Reject20230723154817701382.jpg,good,0,0.0470000000022992,1.3920136174103221,2.071274074425296,1.671891293013072,2.045129430987264,0.5692590980967469,0.5678974945419265,0.5694664779498265,0.5678628951566594,0.771827670430626,0.7437309890529147,0.7602342881712729,0.7443486624061554,39.371173768595845,92.56635748246318,65.67804027631202,90.05170717155134,0.9978329714464456,0.9949074914229089,0.9963853780653525,0.9950458341062034,2265.0,2156.0,2038.0,2265.0,2664.0,2737.0,2651.0,2355.0,2234.0,2639.0,3143.0,3579.0,3792.0,3626.0,2998.0,2739.0,3582.0,4402.0,4534.0,4375.0,4009.0,3123.0,3412.0,7038.0,8176.0,6144.0,10298.0,10830.0,19923.0,19808.0,25492.0,7363.0,680.0,257.0,146.0
1148,CAMERA 4_OZ/good/Reject20230723154835200203.jpg,good,0,0.030999999999039574,1.4000488663027117,2.1092787068896075,1.696634678049556,2.077228119923257,0.567137033762188,0.5657846232365912,0.5673965573297229,0.5658033154322905,0.7710756635837395,0.7425758251152718,0.7598776163519085,0.7433257556555957,40.252853792053095,97.54921361436571,69.58730041056488,94.67518288943535,0.9977936042037464,0.9946555658202887,0.9961860703492608,0.9948130255011058,2248.0,2072.0,2124.0,2244.0,2453.0,2777.0,2856.0,2482.0,2447.0,2857.0,3374.0,3869.0,3864.0,3689.0,3148.0,3097.0,3861.0,4343.0,4328.0,4267.0,3881.0,2901.0,3482.0,6361.0,7916.0,6640.0,10439.0,11179.0,18661.0,19758.0,26232.0,6894.0,689.0,297.0,169.0
1149,CAMERA 4_OZ/good/Reject20230723154844101395.jpg,good,0,0.030999999999039574,1.3969385261932388,2.1232290933766897,1.7229935153800953,2.0969116089629085,0.5680033115276016,0.5667681887859622,0.5683078072361651,0.56669798930358,0.7721361570870817,0.743398282479947,0.7600991693099762,0.7442485382828405,40.78739330860241,99.28952575538688,72.32867651848824,97.65082046473732,0.9977647993518568,0.9945614179030495,0.9960367044623362,0.9946511779576733,2423.0,2109.0,2034.0,2214.0,2483.0,2787.0,2706.0,2404.0,2388.0,2692.0,3339.0,3616.0,3678.0,3629.0,2874.0,2556.0,3536.0,4126.0,4478.0,4331.0,3963.0,3032.0,3323.0,6505.0,8129.0,6045.0,9307.0,10501.0,18847.0,22712.0,26243.0,6837.0,737.0,286.0,167.0
1150,CAMERA 4_OZ/good/Reject20230723154918126243.jpg,good,0,0.0470000000022992,1.3829106398236768,2.0963213407251455,1.7002289168399436,2.064649047215087,0.5679386871392867,0.5666168450651388,0.5682138978955236,0.5665533927252654,0.7720550341539771,0.7433691582013837,0.7597233100560349,0.7437862746833966,35.74999104120308,90.73593078538173,65.78608658105507,86.99992417828705,0.9980440075927856,0.9950379300854659,0.99640100746814,0.9952422408345284,2520.0,2279.0,2175.0,2316.0,2526.0,2854.0,2903.0,2556.0,2402.0,2644.0,3267.0,3632.0,3885.0,3551.0,2902.0,2726.0,3631.0,4213.0,4244.0,3932.0,3822.0,2869.0,3446.0,6940.0,7673.0,6039.0,9897.0,10109.0,18894.0,22499.0,26552.0,6872.0,706.0,285.0,162.0
1151,CAMERA 4_OZ/good/Reject20230723154927140372.jpg,good,0,0.046999999998661224,1.3731740291903367,2.0639258870950306,1.6727165341496677,2.0397248893459987,0.5682174667948865,0.5669584568999386,0.5685395884561832,0.5668483482060614,0.7729894195293222,0.7440405279405803,0.7612062111912516,0.7449696945195253,38.165174615610574,92.73440049051649,67.58291758991886,91.15048415859187,0.9979091212991381,0.9949219916664941,0.996297843548262,0.9950087247481758,2246.0,2097.0,2028.0,2279.0,2675.0,2883.0,2617.0,2223.0,2299.0,2630.0,3100.0,3338.0,3600.0,3464.0,3060.0,2976.0,3573.0,4119.0,4445.0,4240.0,4097.0,3072.0,3329.0,6848.0,8015.0,5850.0,9697.0,10381.0,20026.0,23282.0,25950.0,7247.0,748.0,319.0,165.0
1152,CAMERA 4_OZ/good/Reject20230723154936163328.jpg,good,0,0.030999999999039574,1.3635579554348238,2.0513843176174555,1.652477352710671,2.0101617449120894,0.569122209363159,0.5678179076952892,0.5693651121974735,0.5677925269557793,0.7731726576714681,0.7443540242467059,0.762025373508294,0.7457399908975546,35.64296406700449,89.24599917985942,64.52379187302802,85.53611438814978,0.9980468024119971,0.99511176034089,0.9964645208702554,0.9953149605530727,2309.0,2109.0,2077.0,2207.0,2687.0,2881.0,2830.0,2472.0,2341.0,2649.0,3129.0,3514.0,3686.0,3816.0,3074.0,2744.0,3738.0,4449.0,4495.0,4368.0,4079.0,3009.0,3337.0,7174.0,7891.0,6559.0,10475.0,10675.0,20832.0,19116.0,25592.0,7200.0,641.0,272.0,137.0
1153,CAMERA 4_OZ/good/Reject20230723154944754627.jpg,good,0,0.03200000000288128,1.392699374512225,2.1094140446347023,1.700774732794079,2.0662576096917884,0.5677378242891343,0.5664112648471754,0.5680108019103778,0.5664079756105622,0.7717558517422721,0.7428344025335907,0.759788265693584,0.7438427489472311,38.562745960411526,94.84754447601752,67.39630392985647,90.13232688797844,0.9978885405358922,0.994809215646235,0.9963101683073599,0.9950672684805558,2313.0,2025.0,2033.0,2315.0,2457.0,2762.0,2717.0,2445.0,2398.0,2722.0,3165.0,3704.0,3674.0,3494.0,2967.0,2773.0,3721.0,4051.0,4092.0,4135.0,3991.0,2821.0,3210.0,6646.0,8393.0,6029.0,9308.0,9985.0,19632.0,22816.0,26445.0,7132.0,708.0,267.0,151.0
1154,CAMERA 4_OZ/good/Reject20230723154953523145.jpg,good,0,0.046999999998661224,1.408606170185953,2.1336753736676877,1.7272158498430779,2.101334544308185,0.5680977340359857,0.5667384584492204,0.5683429507828021,0.5667273073001189,0.7714668649087278,0.7428774636932235,0.7592138883408014,0.7432790879606659,41.052740585121256,98.94283855434307,70.71402665535028,95.82916055544631,0.997745859332617,0.9945698055978617,0.9961175952525021,0.9947406908997917,2312.0,2030.0,1985.0,2103.0,2482.0,2627.0,2825.0,2395.0,2367.0,2702.0,3426.0,3786.0,3781.0,3512.0,2801.0,2753.0,3756.0,4326.0,4332.0,4244.0,3690.0,2946.0,3417.0,6793.0,8397.0,6078.0,9361.0,10259.0,18260.0,22223.0,26405.0,7001.0,706.0,285.0,174.0
1155,CAMERA 4_OZ/good/Reject20230723155002009311.jpg,good,0,0.0459999999984575,1.4010449244210141,2.083233528541333,1.6773038321162939,2.055321341540422,0.5696577678711537,0.5683879536880004,0.5699511715687928,0.5683845148805515,0.7723933737662128,0.7446262457970008,0.7610759877654972,0.7453659964657551,40.35398667581556,95.83840428649704,68.35903447599806,93.44488614919977,0.9977821561592252,0.9947352751513222,0.9962433839253511,0.9948667591269476,2176.0,2015.0,2010.0,2153.0,2345.0,2629.0,2576.0,2320.0,2368.0,2596.0,2999.0,3439.0,3562.0,3439.0,2796.0,2686.0,3463.0,3985.0,4226.0,4281.0,4194.0,3261.0,3358.0,7091.0,8575.0,5940.0,9526.0,9595.0,20489.0,23625.0,25640.0,7475.0,683.0,256.0,139.0
1156,CAMERA 4_OZ/good/Reject20230723155010594385.jpg,good,0,0.03200000000288128,1.38602342324821,2.079453039841609,1.6745071363394435,2.0496803664890124,0.567767446410465,0.5664601183115756,0.5679609916477913,0.5664298258318754,0.771710552880533,0.7435571209986819,0.7605573991071743,0.7439624856912991,38.7950718334899,95.46069049973799,68.29342006645723,91.82618230976378,0.9978735044658776,0.9947699785436858,0.9962569769102341,0.9949691029761375,2127.0,2039.0,1998.0,2182.0,2399.0,2709.0,2487.0,2205.0,2230.0,2631.0,3325.0,3369.0,3526.0,3450.0,2872.0,2952.0,3615.0,4325.0,4408.0,4104.0,3845.0,2694.0,2950.0,6973.0,8800.0,5773.0,8762.0,9895.0,19868.0,24379.0,26593.0,6956.0,751.0,286.0,178.0
1157,CAMERA 4_OZ/good/Reject20230723155019172659.jpg,good,0,0.0319999999992433,1.401326720094726,2.090284135889823,1.6760215719494767,2.0528803704024177,0.5691344971221474,0.5677338398845981,0.5693517391071111,0.5676920302962072,0.7717375731932911,0.7438442492288415,0.7611707297175698,0.7443690647681648,39.910238304691816,94.8946012469408,67.31300182479865,91.92194843961813,0.9978130205428914,0.9948025105147789,0.9963117904589832,0.9949653262230013,2331.0,2078.0,2027.0,2268.0,2652.0,2999.0,2813.0,2389.0,2310.0,2817.0,3249.0,3662.0,3945.0,3780.0,3085.0,2866.0,3651.0,4349.0,4224.0,4276.0,3872.0,3040.0,3184.0,6809.0,8076.0,6315.0,9844.0,10997.0,20649.0,19858.0,25849.0,6978.0,681.0,245.0,128.0
1158,CAMERA 4_OZ/good/Reject20230723155028128550.jpg,good,0,0.030999999999039574,1.3835507883772196,2.069181231101583,1.6650074947857372,2.039894469171256,0.569742586084512,0.5684098342210916,0.5699139690300087,0.5683254085590814,0.7730642063019797,0.7446665484266716,0.7619545840955579,0.7456411609752381,38.7706745178787,94.37589243425195,67.28992765900088,90.82098403589187,0.9978571298972808,0.9947863221637492,0.9962812248649904,0.9949827086205967,2165.0,1981.0,1809.0,2064.0,2528.0,2704.0,2709.0,2384.0,2239.0,2570.0,3120.0,3471.0,3732.0,3585.0,2877.0,2663.0,3399.0,4239.0,4362.0,4502.0,3987.0,3076.0,3324.0,6403.0,8299.0,6320.0,9363.0,10030.0,19610.0,21968.0,25958.0,7206.0,658.0,260.0,133.0
